//d³ugoœæ	05:04.807
MILLIS	304807
TITLE	<empty>
ARTIST	<empty>
MUSIC	<empty>
LYRICS	<empty>
CREATOR	<empty>
VERSION	<empty>
NOTE	<empty>
1611	1000	0	WHISKY 
3305	1000	0	***** 
4916	1000	0	D¿em 
6555	1000	0	+++++ /
8167	1000	0	www.muzyczka.pl 
9833	1000	0	leszek@muzyczka.pl 
11472	1000	0	midigucio@wp.pl 
13083	1000	0	++++++++ /
16356	152	0	Mó
16608	320	0	wi¹ 
17028	517	0	o 
17865	293	0	mnie w mieœ
18258	1000	0	cie: 
19656	210	0	co 
20069	117	0	z nie
20286	308	0	go 
20694	393	0	za 
21187	1000	0	typ 
22937	315	0	Wci¹¿ 
23352	128	0	cho
23580	522	0	dzi 
24202	117	0	pi
24419	256	0	ja
24775	1000	0	ny, 
26218	112	0	pew
26430	99	0	no 
26629	100	0	nie 
26829	298	0	wie 
27227	299	0	co 
27626	138	0	to 
27864	1000	0	wstyd 
29496	152	0	Brud
29748	462	0	ny 
30310	322	0	nie
30732	120	0	do
30952	308	0	my
31360	1000	0	tek, 
32995	80	0	w 
33175	192	0	staj
33467	287	0	ni 
33854	238	0	ci¹g
34192	148	0	le 
34440	1000	0	œpi 
35631	149	0	Cze
35880	97	0	go 
36077	151	0	szu
36328	282	0	ka 
36813	197	0	w na
37110	333	0	szym 
37543	243	0	mieœ
37886	761	0	cie 
38747	204	0	IdŸ 
39051	204	0	do 
39355	169	0	diab
39624	581	0	³a 
40305	179	0	mó
40584	137	0	wi¹ 
40821	175	0	lu
41096	919	0	dzie 
42115	161	0	pe³
42376	267	0	ni 
42743	1000	0	cnót
46562	1000	0	... /
49159	123	0	Chcia
49382	462	0	³em 
49944	156	0	kie
50200	289	0	dyœ 
50589	448	0	zm¹d
51137	1000	0	rzeæ, 
52442	144	0	po 
52686	482	0	ich 
53268	129	0	stro
53497	253	0	nie 
53850	311	0	by
54261	1000	0	æ 
55682	195	0	Spaæ 
56114	309	0	w czys
56523	319	0	tej 
56942	104	0	poœ
57146	291	0	cie
57537	1000	0	li, 
59007	221	0	œwie
59328	552	0	¿e 
59980	211	0	mle
60291	223	0	ko 
60614	1000	0	piæ 
62044	121	0	Na
62265	130	0	praw
62495	458	0	dê 
63053	373	0	chcia
63526	129	0	³em 
63755	267	0	zm¹d
64122	1000	0	rzeæ, 
65542	196	0	i 
65838	176	0	po 
66114	172	0	ich 
66386	236	0	stro
66722	216	0	nie 
67038	1000	0	byæ 
68405	95	0	Po
68600	154	0	myœ
68854	207	0	la
69161	314	0	³em 
69575	444	0	wiêc 
70119	168	0	o 
70387	218	0	¿o
70705	893	0	nie 
71698	115	0	A
71913	122	0	by 
72135	300	0	staæ 
72535	316	0	siê 
72951	308	0	jed
73359	71	0	nym 
73617	1000	0	z nich 
74841	207	0	Staæ 
75148	269	0	siê 
75517	383	0	jed
76000	52	0	nym 
76234	1000	0	z nich, 
78102	330	0	uu 
78532	475	0	y
79299	1000	0	eah! /
81933	168	0	Mia
82201	210	0	³em 
82511	148	0	na 
82759	147	0	o
83006	213	0	ku 
83319	199	0	hac
83618	198	0	jen
83916	232	0	dê
84248	1000	0	, 
85405	137	0	wspa
85642	100	0	nia
85842	259	0	³¹, 
86201	147	0	mó
86448	103	0	wiê 
86651	93	0	wam
86844	1000	0	, 
88461	181	0	Lecz 
88742	252	0	nie 
89094	265	0	chcia
89459	553	0	³a 
90112	291	0	tam 
90503	147	0	za
90750	259	0	miesz
91109	900	0	kaæ 
92109	200	0	¿ad
92409	168	0	na 
92797	219	0	z piêk
93116	172	0	nych 
93388	176	0	dam
93664	839	0	. 
94603	161	0	Wszyst
94864	109	0	kie 
95073	171	0	œmia
95344	334	0	³y 
95778	395	0	siê 
96273	132	0	wo
96505	267	0	³a
96872	1000	0	j¹c, 
98528	156	0	wo
98784	110	0	³a
98994	207	0	j¹c 
99301	213	0	za 
99614	210	0	mn¹ 
99924	1000	0	wci¹¿ 
101162	134	0	Bar
101396	103	0	dzo 
101599	323	0	³ad
102022	117	0	ny 
102239	518	0	frak 
102857	129	0	masz 
103086	299	0	Bil
103485	856	0	ly 
104441	104	0	A
104645	104	0	le 
104849	329	0	kiep
105278	1000	0	ski 
106869	153	0	by³
107122	178	0	by 
107485	262	0	z cie
107847	208	0	bie 
108155	695	0	m¹¿
108950	931	0	, 
109981	255	0	Kiep
110336	143	0	ski 
110579	190	0	by³
111111	107	0	by z cie
111318	279	0	bie 
111697	1000	0	m¹¿
113597	1000	0	. 
117950	178	0	Uo
118228	1000	0	uu, 
123167	1000	0	yeaa, 
124910	197	0	je 
125207	165	0	je 
125472	1000	0	je 
136601	359	0	Kiep
137060	119	0	ski 
137279	92	0	by³
137471	95	0	by 
137666	1000	0	m¹¿ /
154026	328	0	Whis
154454	301	0	ky, 
154855	339	0	mo
155294	110	0	ja 
155504	312	0	¿o
155916	879	0	no, 
156895	117	0	jed
157112	105	0	nak 
157317	324	0	tyœ 
157741	326	0	naj
158167	290	0	lep
158557	176	0	sz¹ 
158941	1000	0	z dam 
160576	286	0	Ju¿ 
160962	318	0	mnie 
161380	322	0	nie 
161802	117	0	o
162019	282	0	puœ
162401	1000	0	cisz, 
164113	296	0	nie, 
164509	129	0	nie 
164738	260	0	bê
165098	127	0	dê 
165325	199	0	sam
165624	1000	0	. 
166741	105	0	Mó
166946	101	0	wi¹: 
167147	173	0	whis
167420	680	0	ky 
168200	213	0	to 
168513	118	0	nie 
168731	170	0	wszyst
169001	1000	0	ko, 
170450	296	0	mo¿
170846	307	0	na 
171253	195	0	bez 
171548	245	0	niej 
171893	1000	0	¿yæ 
173226	144	0	Lecz 
173470	225	0	nie 
173795	1000	0	wie
175198	77	0	dz¹ 
175375	199	0	o 
175674	740	0	tym 
176514	120	0	¯e 
176734	172	0	naj
177006	1000	0	go
178448	298	0	rzej w ¿y
178846	475	0	ciu 
179421	112	0	To 
179633	91	0	sa
179824	90	0	mot
180014	98	0	nym 
180212	1000	0	byæ 
182173	243	0	To 
182516	165	0	sa
182781	243	0	mot
183124	296	0	nym 
183520	1000	0	byæ /
200223	1000	0	Uuu, 
203108	607	0	oo 
203815	1000	0	nie, 
206085	105	0	lecz 
206290	121	0	nie 
206511	1000	0	wie
207656	1000	0	dz¹ 
211658	197	0	o 
211955	161	0	tym, 
212216	357	0	¿
212673	1000	0	e 
219749	237	0	naj
220086	175	0	go
220361	204	0	rzej, 
220665	1000	0	to 
224296	215	0	sa
224611	396	0	mot
225107	181	0	nym 
225388	1000	0	byæ... 
226597	1000	0	Nie, 
230023	158	0	o 
230281	561	0	nie
230942	1000	0	, 
233429	255	0	nie 
233784	264	0	chcê 
