//d³ugoœæ	03:13.891
MILLIS	193891
AUTHOR	<empty>
TITLE	<empty>
CREATOR	<empty>
VERSION	<empty>
1500	1400	0	P£ONIE 
3000	900	0	OGNISKO 
4000	400	0	W 
4500	1400	0	LESIE 
6000	1400	0	************** 
7500	1400	0	biesiada 
9000	0	0	*** 
9000	1400	0	/
10500	400	0	www.muzyczka.pl 
11000	400	0	leszek@muzyczka.pl 
11500	400	0	midigucio@wp.pl 
12000	0	0	++++++++ 
12000	2400	0	/
14500	433	0	P³o
15033	904	0	nie 
16037	425	0	o
16562	783	0	gnis
17445	361	0	ko 
17906	85	0	w 
17991	1367	0	le
19458	921	0	sie, 
20479	446	0	wiatr 
21025	879	0	smêt
22004	412	0	n¹ 
22516	904	0	piosn
23520	405	0	kê 
24025	1354	0	nie
25479	929	0	sie, 
26508	358	0	przy 
26966	909	0	o
27975	441	0	gniu 
28516	879	0	zaœ 
29495	417	0	dru
30012	1371	0	¿y
31483	921	0	na 
32504	412	0	ga
33016	834	0	wê
33950	929	0	dê 
34979	416	0	roz
35495	400	0	po
35995	1371	0	czy
37466	0	0	na. 
37466	929	0	/
38495	417	0	Czuj, 
39012	867	0	czuj, 
39979	408	0	czu
40487	900	0	waj, 
41487	429	0	czuj, 
42016	871	0	czuj, 
42987	404	0	czu
43491	854	0	waj 
44445	488	0	ro
45033	867	0	zle
46000	387	0	ga 
46487	875	0	siê 
47462	438	0	do
48000	1408	0	ko
49508	854	0	³a... 
50462	438	0	Czuj, 
51000	908	0	czuj, 
52008	408	0	czu
52516	879	0	waj, 
53495	413	0	czuj, 
54008	892	0	czuj, 
55000	404	0	czu
55504	825	0	waj! 
56429	487	0	ra
57016	879	0	do
57995	400	0	sne 
58495	892	0	e
59487	396	0	cho 
59983	1437	0	wo
61520	0	0	³a. 
61520	3880	0	/
65500	400	0	Prze
66000	816	0	stañ
66916	496	0	cie 
67512	867	0	siê 
68479	433	0	ju¿ 
69012	1421	0	ba
70533	837	0	wiæ 
71470	484	0	i 
72054	800	0	czas 
72954	450	0	swój 
73504	887	0	mar
74491	421	0	no
75012	1379	0	tra
76491	859	0	wiæ. 
77450	454	0	Niech 
78004	850	0	ka¿
78954	341	0	dy 
79395	63	0	z 
79458	887	0	was 
80445	413	0	siê 
80958	1433	0	szcze
82491	909	0	rze 
83500	425	0	do 
84025	854	0	pra
84979	412	0	cy 
85491	884	0	swej 
86475	408	0	za
86983	1392	0	bie
88475	0	0	rze. 
88475	945	0	/
89520	371	0	Tak 
89991	917	0	tak 
91008	408	0	tak 
91516	871	0	tak 
92487	433	0	tak 
93020	896	0	tak 
94016	388	0	tak 
94504	862	0	tak 
95466	450	0	do 
96016	896	0	pra
97012	404	0	cy 
97516	867	0	swej 
98483	417	0	za
99000	1437	0	bie
100537	896	0	rze... 
101533	371	0	Tak 
102004	916	0	tak 
103020	392	0	tak 
103512	879	0	tak 
104491	442	0	tak 
105033	854	0	tak 
105987	392	0	tak 
106479	891	0	tak 
107470	471	0	do 
108041	859	0	pra
109000	412	0	cy 
109512	883	0	swej 
110495	384	0	za
110979	1450	0	bie
112529	0	0	rze... 
112529	0	0	/
112529	0	0	/
112529	3900	0	/
116529	287	0	Wiatr 
116916	113	0	w 
117029	862	0	le
117991	396	0	sie 
118487	888	0	ci
119475	425	0	cho 
120000	1441	0	gwa
121541	879	0	rzy, 
122520	400	0	œpi¹ 
123020	930	0	wszys
124050	412	0	cy, 
124562	821	0	o
125483	412	0	prócz 
125995	1400	0	stra
127495	850	0	¿y, 
128445	475	0	a 
129020	880	0	po
130000	383	0	nad 
130483	900	0	œpi¹
131483	387	0	ce 
131970	1450	0	g³o
133520	846	0	wy 
134466	450	0	ro
135016	863	0	zle
135979	408	0	ga 
136487	892	0	siê 
137479	412	0	krzyk 
137991	1379	0	so
139470	0	0	wy. 
139470	930	0	/
140500	150	0	Hu
140750	150	0	hu 
141000	900	0	hu 
142000	150	0	hu
142250	150	0	hu 
142500	900	0	hu 
143500	150	0	hu
143750	150	0	hu 
144000	900	0	hu 
145000	150	0	hu
145250	150	0	hu 
145500	775	0	hu 
146375	525	0	roz
147000	900	0	le
148000	400	0	ga 
148500	900	0	siê 
149500	400	0	krzyk 
150000	1400	0	so
151500	900	0	wy... 
152500	150	0	Hu
152750	150	0	hu 
153000	900	0	hu 
154000	150	0	hu
154250	150	0	hu 
154500	900	0	hu 
155500	150	0	hu
155750	150	0	hu 
156000	900	0	hu 
157000	150	0	hu
157250	150	0	hu 
157500	775	0	hu 
158375	525	0	roz
159000	900	0	le
160000	400	0	ga 
160500	900	0	siê 
161500	400	0	krzyk 
162000	1400	0	so
163500	0	0	wy... 
163500	0	0	/
163500	0	0	/
163500	2400	0	/
166000	1733	0	KANON: 
167833	183	0	P³o
168016	796	0	nie 
168912	492	0	o
169504	850	0	gnis
170454	321	0	ko 
170875	100	0	w 
170975	1429	0	le
172504	933	0	sie, 
173537	421	0	wiatr 
174058	837	0	smêt
174995	421	0	n¹ 
175516	859	0	piosn
176475	441	0	kê 
177016	1350	0	nie
178466	925	0	sie, 
179491	413	0	przy 
180004	854	0	o
180958	429	0	gniu 
181487	879	0	zaœ 
182466	434	0	dru
183000	1441	0	¿y
184541	817	0	na 
185458	437	0	ga
185995	838	0	wê
186933	442	0	dê 
187475	912	0	roz
188487	425	0	po
189012	1329	0	czy
190441	959	0	na. 
191500	400	0	Czuj, 
192000	900	0	czuj, 
193000	400	0	czu
193500	900	0	waj, 
194500	400	0	czuj, 
195000	900	0	czuj, 
196000	400	0	czu
196500	925	0	waj 
197525	416	0	roz
198041	871	0	le
199012	425	0	ga 
199537	863	0	siê 
200500	429	0	do
201029	1371	0	ko
202500	841	0	³a... 
203441	454	0	Czuj, 
203995	850	0	czuj, 
204945	446	0	czu
205491	834	0	waj, 
206425	487	0	czuj, 
207012	825	0	czuj, 
207937	463	0	czu
208500	900	0	waj! 
209500	400	0	ra
210000	900	0	dos
211000	400	0	ne 
211500	876	0	e
212476	415	0	cho 
212991	1392	0	wo
214483	879	0	³a. 
215462	450	0	P³o
216012	854	0	nie 
216966	421	0	o
217487	921	0	gnis
218508	350	0	ko 
218958	62	0	w 
219020	1371	0	le
220491	909	0	sie, 
221500	458	0	wiatr 
222058	817	0	smêt
222975	429	0	n¹ 
223504	896	0	piosn
224500	441	0	kê 
225041	1367	0	nie
226508	879	0	sie, 
227487	446	0	przy 
228033	812	0	o
228945	463	0	gniu 
229508	787	0	zaœ 
230395	500	0	dru
230995	1409	0	¿y
232504	787	0	na 
233391	488	0	ga
233979	904	0	wê
234983	404	0	dê 
235487	871	0	roz
236458	429	0	po
236987	1417	0	czy
238504	896	0	na. 
239500	450	0	Czuj, 
240050	870	0	czuj, 
241020	380	0	czu
241500	933	0	waj, 
242533	371	0	czuj, 
243004	883	0	czuj, 
