MILLIS	255668
AUTHOR	IRA
TITLE	Mocny
CREATOR	INTER-MIDI
20508	750	0	Coœ 
21258	537	0	na 
21795	2705	0	z³oœæ 
24500	740	0	coœ 
25240	506	0	na 
25746	547	0	doœæ 
26293	495	0	raz 
26788	495	0	jesz
27283	495	0	cze 
27778	500	0	weŸ
28278	266	0	miesz 
28544	2747	0	nim 
31291	240	0	o
31531	213	0	bie
31744	245	0	casz 
31989	261	0	¿e 
32250	240	0	ju¿ 
32490	286	0	skoñ
32776	141	0	czysz 
32917	94	0	z 
33011	3507	0	tym 
36518	751	0	Coœ 
37269	537	0	na 
37806	2704	0	nie 
40510	741	0	coœ 
41251	505	0	na 
41756	547	0	Ÿle 
42303	495	0	tak 
42798	496	0	by 
43294	495	0	od
43789	500	0	na
44289	266	0	leŸæ 
44555	2746	0	siê 
47301	240	0	i 
47541	214	0	tyl
47755	245	0	ko 
48000	260	0	ty
48260	240	0	le 
48500	287	0	ci 
48787	234	0	siê 
49021	300	0	chce 
52779	261	0	/Ja 
53040	469	0	wiem 
53509	265	0	nie 
53774	522	0	bê
54296	505	0	dzie 
54801	516	0	³at
55317	500	0	wo 
55817	501	0	po
56318	255	0	czuæ 
56573	235	0	¿e 
56808	234	0	siê 
57042	271	0	¿y
57313	3721	0	je 
61034	240	0	Mo
61274	490	0	¿e 
61764	511	0	jed
62275	505	0	nak 
62780	506	0	war
63286	531	0	to 
63817	501	0	nie 
64318	229	0	pod
64547	271	0	da
64818	240	0	waæ 
65058	771	0	si
65829	300	0	ê 
70056	750	0	/Masz 
70806	516	0	si
71322	709	0	³ê 
72031	792	0	masz 
72823	464	0	wia
73287	730	0	rê 
74017	750	0	raz 
74767	527	0	jesz
75294	761	0	cze 
76055	234	0	po
76289	235	0	zbie
76524	266	0	raj 
76790	1271	0	siê 
78061	740	0	Nie 
78801	516	0	¿y
79317	761	0	jesz 
80078	761	0	za 
80839	474	0	ka
81313	751	0	rê 
82064	1970	0	nie
84034	1980	0	... 
86014	766	0	Masz 
86780	522	0	wia
87302	740	0	rê 
88042	792	0	masz 
88834	505	0	si
89339	714	0	³ê 
90053	751	0	choæ 
90804	521	0	sie
91325	740	0	bie 
